order_item_id,order_id,product_id,quantity,unit_price
44542,14752,47,5,260.73
44543,14753,1100,8,454.34
44544,14753,304,2,93.52
44545,14753,1896,8,154.49
44546,14753,891,3,131.12
44547,14753,401,3,464.67
44548,14754,1643,2,459.42
44549,14755,17,3,178.05
44550,14755,1779,5,351.27
44551,14755,671,4,218.26
44552,14755,196,3,172.37
44553,14756,67,2,91.66
44554,14757,1142,5,458.81
44555,14757,1793,1,73.62
44556,14757,476,7,184.15
44557,14758,1783,6,475.49
44558,14758,1510,10,300.62
44559,14759,1319,10,355.09
44560,14760,37,5,275.09
44561,14760,663,3,54.79
44562,14760,178,5,450.44
44563,14761,876,6,69.8
44564,14762,1320,5,79.21
44565,14762,946,5,439.75
44566,14763,1026,5,417.82
44567,14763,804,1,188.34
44568,14763,1396,3,288.67
44569,14764,1341,3,368.61
44570,14765,1699,5,409.55
44571,14765,867,1,360.69
44572,14765,1906,8,279.85
44573,14765,661,6,356.73
44574,14765,1853,8,188.17
44575,14766,76,9,357.74
44576,14766,856,8,253.89
44577,14766,1108,10,250.54
44578,14766,1538,6,17.22
44579,14766,1796,7,67.12
44580,14767,1103,9,36.79
44581,14767,742,1,497.77
44582,14767,1869,5,118.55
44583,14767,1839,2,145.27
44584,14767,119,4,256.54
44585,14768,293,9,275.14
44586,14768,93,5,215.81
44587,14768,799,1,160.19
44588,14768,1345,8,469.01
44589,14768,184,2,486.15
44590,14769,1058,3,115.14
44591,14769,91,8,228.6
44592,14769,1155,5,212.87
44593,14770,206,7,144.21
44594,14770,1087,9,168.46
44595,14770,1624,10,237.78
44596,14771,1943,5,437.27
44597,14771,1086,2,82.6
44598,14771,1908,10,285.28
44599,14771,654,4,431.17
44600,14771,824,7,61.01
44601,14772,248,2,23.73
44602,14773,900,5,408.92
44603,14773,1893,3,40.71
44604,14773,147,9,360.65
44605,14773,727,1,72.45
44606,14774,1766,1,158.38
44607,14774,260,5,435.89
44608,14774,508,8,88.6
44609,14774,820,9,264.89
44610,14774,1484,3,359.17
44611,14775,866,9,269.58
44612,14775,981,10,214.64
44613,14775,808,8,201.44
44614,14776,447,1,201.02
44615,14776,921,9,161.68
44616,14777,655,4,461.86
44617,14777,506,9,47.54
44618,14777,1097,7,451.99
44619,14778,373,1,208.23
44620,14778,1511,9,35.27
44621,14778,444,2,8.65
44622,14778,1399,7,383.71
44623,14779,939,9,491.02
44624,14779,1284,5,130.68
44625,14779,1509,2,403.39
44626,14779,209,7,342.13
44627,14779,90,4,72.59
44628,14780,1995,10,316.95
44629,14780,1451,6,149.38
44630,14781,1108,8,250.54
44631,14781,1284,6,130.68
44632,14781,295,8,98.21
44633,14781,444,5,8.65
44634,14782,484,7,41.85
44635,14782,505,10,61.68
44636,14782,405,10,124.97
44637,14782,229,8,354.81
44638,14782,1870,1,242.61
44639,14783,1631,2,84.95
44640,14783,504,8,331.3
44641,14783,550,1,113.97
44642,14783,1958,7,300.05
44643,14784,20,10,68.65
44644,14784,275,10,461.89
44645,14785,217,2,149.45
44646,14786,189,2,447.35
44647,14787,215,3,60.6
44648,14787,814,5,178.7
44649,14787,77,3,440.49
44650,14787,1962,8,97.22
44651,14788,653,10,200.64
44652,14788,1221,6,6.69
44653,14788,1104,3,187.73
44654,14789,1632,3,259.81
44655,14790,1826,1,208.72
44656,14790,1229,10,268.24
44657,14790,515,8,341.5
44658,14790,1984,2,126.26
44659,14790,1410,1,473.23
44660,14791,1548,4,466.72
44661,14792,1829,4,384.28
44662,14793,311,3,384.08
44663,14793,320,1,195.28
44664,14793,1238,8,168.22
44665,14793,6,2,194.48
44666,14793,1019,8,399.75
44667,14794,776,1,467.48
44668,14794,1617,3,196.7
44669,14794,1341,3,368.61
44670,14794,745,10,227.14
44671,14794,1737,1,61.88
44672,14795,694,10,134.97
44673,14795,1778,2,305.64
44674,14795,1203,3,94.51
44675,14795,592,4,249.77
44676,14795,329,6,100.19
44677,14796,1831,9,434.12
44678,14797,1314,6,102.36
44679,14797,846,6,310.1
44680,14798,453,6,358.61
44681,14798,1719,10,215.9
44682,14798,1537,10,400.42
44683,14798,1976,2,397.76
44684,14798,1003,4,399.08
44685,14799,1095,9,110.33
44686,14799,1250,7,308.04
44687,14799,1973,6,393.67
44688,14799,662,4,406.3
44689,14800,895,10,11.44
44690,14800,985,5,94.02
44691,14800,193,9,437.81
44692,14800,147,3,360.65
44693,14800,1065,3,264.93
44694,14801,1424,9,441.49
44695,14801,1454,9,363.35
44696,14801,1860,8,341.88
44697,14802,1008,1,366.68
44698,14802,570,9,473.15
44699,14803,106,5,311.33
44700,14803,105,1,449.61
44701,14803,603,10,444.87
44702,14803,151,7,214.33
44703,14804,1289,1,238.38
44704,14804,771,6,381.41
44705,14805,922,6,485.36
44706,14806,369,2,71.63
44707,14806,175,5,113.31
44708,14806,258,7,27.63
44709,14806,978,2,481.76
44710,14806,628,4,259.51
44711,14807,689,3,14.44
44712,14807,1540,2,22.18
44713,14807,1153,8,29.24
44714,14807,1458,8,405.76
44715,14807,1135,8,133.44
44716,14808,1235,9,91.9
44717,14808,337,10,228.87
44718,14808,1477,5,74.31
44719,14808,795,3,45.6
44720,14809,1137,3,423.73
44721,14810,1268,3,42.95
44722,14811,868,8,478.36
44723,14811,1860,10,341.88
44724,14811,563,6,397.29
44725,14811,1074,7,491.5
44726,14811,1265,4,107.72
44727,14812,1146,9,294.2
44728,14813,220,1,26.37
44729,14813,39,2,340.66
44730,14813,396,3,42.2
44731,14813,1432,1,69.49
44732,14814,851,9,320.61
44733,14814,1795,2,92.43
44734,14814,1411,9,76.88
44735,14814,1200,7,132.74
44736,14815,888,2,158.27
44737,14815,277,3,177.77
44738,14816,75,2,216.54
44739,14817,1556,6,426.52
44740,14817,1854,9,450.48
44741,14817,453,5,358.61
44742,14818,1430,3,430.75
44743,14818,1068,10,372.5
44744,14818,1585,8,288.88
44745,14819,1352,10,348.59
44746,14820,1774,10,393.43
44747,14820,1683,7,360.7
44748,14820,1719,7,215.9
44749,14820,1907,3,44.3
44750,14820,584,6,306.0
44751,14821,1465,8,455.48
44752,14821,1218,4,331.63
44753,14822,215,8,60.6
44754,14822,1683,8,360.7
44755,14822,595,8,130.76
44756,14822,165,4,171.34
44757,14822,1900,8,495.1
44758,14823,1145,8,332.72
44759,14823,1715,1,259.24
44760,14824,520,4,327.82
44761,14824,1241,1,166.12
44762,14824,1667,5,237.42
44763,14824,880,7,313.24
44764,14824,1929,1,300.36
44765,14825,1785,1,290.52
44766,14825,891,9,131.12
44767,14825,656,5,251.16
44768,14826,393,9,98.74
44769,14826,898,8,313.55
44770,14826,586,5,401.79
44771,14826,1852,5,114.1
44772,14827,1383,10,294.35
44773,14827,1982,2,170.34
44774,14828,174,4,459.24
44775,14828,787,1,187.66
44776,14828,927,9,181.58
44777,14828,1432,1,69.49
44778,14829,958,5,75.1
44779,14830,1170,7,265.02
44780,14830,1310,3,128.34
44781,14830,1953,8,53.13
44782,14830,788,4,21.43
44783,14831,1693,6,198.94
44784,14831,1827,5,144.44
44785,14831,87,6,398.89
44786,14831,1215,9,448.83
44787,14831,1575,5,101.4
44788,14832,1856,5,314.65
44789,14833,1508,3,308.87
44790,14833,639,6,14.31
44791,14833,1134,4,484.65
44792,14833,429,7,450.14
44793,14834,1688,10,255.34
44794,14834,358,9,453.22
44795,14834,1795,7,92.43
44796,14834,1691,9,487.56
44797,14835,725,10,301.3
44798,14836,519,10,405.59
44799,14837,765,10,396.11
44800,14837,66,2,190.59
44801,14837,1392,1,384.3
44802,14837,764,2,289.66
44803,14837,1789,10,225.06
44804,14838,1327,3,77.8
44805,14838,552,6,90.58
44806,14839,802,1,104.81
44807,14839,965,10,402.97
44808,14839,1898,7,257.46
44809,14839,851,1,320.61
44810,14840,1590,1,408.74
44811,14840,1422,3,362.11
44812,14840,642,4,403.79
44813,14840,1770,7,234.24
44814,14841,659,1,52.68
44815,14842,618,2,239.37
44816,14843,648,10,380.02
44817,14843,588,6,464.54
44818,14843,1128,6,140.41
44819,14843,1066,8,154.3
44820,14843,1995,10,316.95
44821,14844,190,3,310.15
44822,14844,471,7,364.11
44823,14845,143,5,316.15
44824,14845,1563,8,422.4
44825,14846,525,6,390.81
44826,14846,779,8,39.95
44827,14846,789,1,155.99
44828,14846,106,3,311.33
44829,14847,1542,7,335.23
44830,14847,591,8,496.11
44831,14848,1640,6,468.15
44832,14848,140,6,265.28
44833,14848,36,6,10.17
44834,14848,1991,7,57.25
44835,14849,379,2,74.02
44836,14849,1159,10,109.95
44837,14849,1847,6,12.55
44838,14849,1866,4,364.13
44839,14849,1921,3,306.26
44840,14850,1649,1,183.6
44841,14850,3,9,196.45
44842,14850,1289,7,238.38
44843,14850,1948,8,190.76
44844,14851,675,8,414.71
44845,14851,1975,3,493.86
44846,14851,1367,1,205.04
44847,14852,1241,9,166.12
44848,14852,1944,10,259.42
44849,14853,612,8,314.02
44850,14853,486,1,244.33
44851,14853,913,5,395.45
44852,14853,1273,2,314.63
44853,14854,1488,5,294.18
44854,14854,367,1,151.04
44855,14855,1769,3,197.22
44856,14855,1389,5,32.04
44857,14856,1296,3,273.22
44858,14856,984,5,498.82
44859,14856,1883,5,489.49
44860,14856,1923,4,49.23
44861,14857,488,9,233.77
44862,14857,952,1,135.84
44863,14857,825,7,485.34
44864,14857,1181,1,348.21
44865,14857,1264,1,213.95
44866,14858,768,6,128.11
44867,14859,1821,5,339.47
44868,14859,1187,10,248.01
44869,14859,1171,1,321.15
44870,14859,437,1,95.05
44871,14859,1685,1,125.18
44872,14860,1788,3,152.83
44873,14861,978,3,481.76
44874,14861,1839,2,145.27
44875,14861,726,7,205.38
44876,14861,1977,8,230.47
44877,14862,933,6,215.74
44878,14862,91,3,228.6
44879,14862,1660,7,65.66
44880,14862,1139,3,441.53
44881,14862,1315,2,19.2
44882,14863,1394,2,18.45
44883,14863,1453,8,416.92
44884,14863,530,1,277.01
44885,14864,1235,2,91.9
44886,14864,739,4,292.29
44887,14864,894,10,444.61
44888,14864,1802,2,26.24
44889,14864,1869,10,118.55
44890,14865,1224,8,219.11
44891,14866,554,1,291.53
44892,14866,172,7,365.79
44893,14866,709,6,188.35
44894,14866,1055,9,382.48
44895,14866,883,3,389.12
44896,14867,1191,10,277.65
44897,14868,671,9,218.26
44898,14868,1428,3,90.89
44899,14868,1597,2,356.14
44900,14868,1766,7,158.38
44901,14869,1605,2,319.53
44902,14870,691,4,287.95
44903,14870,1122,3,109.08
44904,14871,1168,8,127.74
44905,14871,108,5,37.04
44906,14871,819,2,280.99
44907,14871,1183,3,322.11
44908,14871,1860,8,341.88
44909,14872,290,10,384.23
44910,14873,233,1,185.44
44911,14874,799,1,160.19
44912,14875,1400,9,288.18
44913,14876,1738,2,87.1
44914,14876,1285,7,432.58
44915,14877,178,1,450.44
44916,14877,1972,5,181.47
44917,14877,1115,10,221.17
44918,14878,1623,7,205.59
44919,14878,1282,3,219.26
44920,14878,111,7,419.47
44921,14878,211,8,43.29
44922,14878,327,3,346.83
44923,14879,1987,5,281.56
44924,14879,608,6,225.39
44925,14880,1826,7,208.72
44926,14880,478,5,117.52
44927,14880,1220,6,211.28
44928,14881,20,5,68.65
44929,14881,274,3,220.03
44930,14881,294,1,472.52
44931,14882,604,5,248.01
44932,14882,365,8,160.13
44933,14882,393,8,98.74
44934,14882,111,10,419.47
44935,14883,644,6,201.85
44936,14883,497,9,114.33
44937,14883,1844,10,295.29
44938,14883,1912,8,7.37
44939,14884,1771,4,165.35
44940,14884,1722,5,240.88
44941,14884,1883,9,489.49
44942,14884,1487,9,25.08
44943,14885,1532,8,183.05
44944,14885,566,5,437.45
44945,14885,411,5,375.03
44946,14885,1764,1,436.71
44947,14886,75,3,216.54
44948,14886,313,9,482.15
44949,14886,939,6,491.02
44950,14886,518,7,134.09
44951,14887,890,1,471.82
44952,14887,765,9,396.11
44953,14887,620,8,36.33
44954,14888,1083,2,253.34
44955,14888,516,9,85.04
44956,14889,651,7,25.32
44957,14890,380,5,221.33
44958,14891,816,8,329.63
44959,14891,231,1,367.6
44960,14892,1033,4,371.97
44961,14893,870,6,256.26
44962,14893,1471,3,393.53
44963,14893,1778,8,305.64
44964,14894,26,2,378.65
44965,14894,173,4,118.47
44966,14894,603,1,444.87
44967,14895,1294,9,186.94
44968,14895,1188,5,39.52
44969,14895,756,8,136.47
44970,14895,1873,3,91.49
44971,14896,571,2,272.29
44972,14896,510,8,210.04
44973,14896,1624,1,237.78
44974,14896,550,7,113.97
44975,14896,1305,4,474.53
44976,14897,1006,7,374.99
44977,14897,1620,8,189.93
44978,14897,1167,1,86.3
44979,14898,1971,2,41.19
44980,14898,1299,8,479.66
44981,14898,1815,5,148.26
44982,14898,1720,10,183.16
44983,14898,1092,2,5.18
44984,14899,1911,4,285.22
44985,14899,1849,9,294.83
44986,14900,1043,3,52.97
44987,14901,1066,9,154.3
44988,14901,289,2,153.36
44989,14901,391,10,325.55
44990,14901,1722,2,240.88
44991,14901,1486,7,27.44
44992,14902,1777,3,389.0
44993,14902,480,10,96.52
44994,14902,542,4,206.01
44995,14902,429,2,450.14
44996,14902,1640,1,468.15
44997,14903,506,9,47.54
44998,14903,1862,2,388.03
44999,14903,1488,3,294.18
45000,14904,1529,3,460.09
45001,14904,1700,7,107.24
45002,14904,19,2,263.23
45003,14904,566,2,437.45
45004,14905,1078,1,403.64
45005,14905,1340,9,451.82
45006,14905,1645,8,75.69
45007,14906,14,5,74.15
45008,14906,1298,6,206.96
45009,14906,503,8,214.59
45010,14906,1914,3,127.14
45011,14906,421,10,41.51
45012,14907,836,10,390.29
45013,14907,62,4,300.15
45014,14908,1741,3,257.44
45015,14908,829,10,426.03
45016,14908,1360,6,207.02
45017,14909,398,5,464.31
45018,14909,495,8,69.43
45019,14910,1389,1,32.04
45020,14910,295,3,98.21
45021,14910,1287,10,122.23
45022,14910,882,10,6.35
45023,14910,1302,8,274.36
45024,14911,1727,1,214.44
45025,14911,1179,6,451.5
45026,14911,1347,5,313.95
45027,14912,456,8,138.01
45028,14912,256,6,462.22
45029,14913,1995,9,316.95
45030,14914,1840,9,104.97
45031,14914,1536,3,309.28
45032,14914,1398,4,390.68
45033,14915,1157,2,318.97
45034,14915,851,9,320.61
45035,14915,709,8,188.35
45036,14915,613,8,308.32
45037,14915,1816,2,276.69
45038,14916,1693,6,198.94
45039,14916,1948,3,190.76
45040,14916,1061,1,458.03
45041,14916,1816,2,276.69
45042,14917,1904,9,335.61
45043,14917,335,5,372.31
45044,14917,9,10,498.26
45045,14917,1935,9,52.16
45046,14918,1948,10,190.76
45047,14918,432,6,337.15
45048,14918,1158,5,278.85
45049,14918,196,7,172.37
45050,14918,934,7,323.59
45051,14919,1427,8,337.12
45052,14919,1858,7,249.53
45053,14919,1198,8,269.57
45054,14919,1398,9,390.68
45055,14920,188,3,28.82
45056,14921,1067,9,440.07
45057,14921,1498,1,44.89
45058,14922,1049,6,117.39
45059,14922,490,10,86.39
45060,14923,1718,7,151.49
45061,14924,1697,3,473.45
45062,14925,1359,7,62.87
45063,14925,1748,8,92.48
45064,14925,1079,1,174.01
45065,14925,1823,6,55.42
45066,14925,140,2,265.28
45067,14926,1889,7,320.33
45068,14927,1457,3,492.2
45069,14927,978,1,481.76
45070,14927,999,9,294.36
45071,14928,605,10,212.28
45072,14928,66,7,190.59
45073,14929,1920,9,154.16
45074,14929,203,4,296.16
45075,14929,1063,5,441.9
45076,14929,1126,7,325.41
45077,14930,85,8,393.38
45078,14930,577,7,10.28
45079,14931,1640,6,468.15
45080,14932,1856,2,314.65
45081,14932,994,6,268.67
45082,14932,1260,7,410.77
45083,14933,453,2,358.61
45084,14933,1916,6,307.27
45085,14933,159,2,33.16
45086,14933,484,5,41.85
45087,14934,50,8,397.07
45088,14934,33,1,485.61
45089,14935,14,10,74.15
45090,14936,1869,6,118.55
45091,14936,1901,7,493.29
45092,14936,780,5,374.27
45093,14936,669,8,199.54
45094,14937,1104,2,187.73
45095,14937,883,5,389.12
45096,14938,594,10,348.25
45097,14938,502,9,328.07
45098,14938,1761,2,54.28
45099,14939,255,6,110.6
45100,14940,1143,3,481.65
45101,14940,1578,3,207.48
45102,14940,1079,5,174.01
45103,14940,247,8,459.27
45104,14940,1580,4,395.53
45105,14941,206,6,144.21
45106,14942,594,1,348.25
45107,14942,47,10,260.73
45108,14942,1666,6,11.21
45109,14942,1128,10,140.41
45110,14943,1665,1,191.07
45111,14944,38,7,397.41
45112,14944,1843,9,311.24
45113,14944,325,5,212.57
45114,14945,1936,7,465.83
45115,14945,1824,10,320.24
45116,14946,1526,3,137.6
45117,14947,46,10,280.34
45118,14947,126,4,404.18
45119,14947,1960,5,97.83
45120,14947,708,4,240.56
45121,14948,1944,9,259.42
45122,14948,709,6,188.35
45123,14948,1664,10,87.27
45124,14948,1227,8,95.89
45125,14948,848,6,96.06
45126,14949,1029,3,26.99
45127,14949,839,5,283.01
45128,14949,1491,7,122.38
45129,14949,541,6,224.73
45130,14950,1420,2,265.64
45131,14950,1464,10,54.86
45132,14950,990,7,153.64
45133,14950,515,5,341.5
45134,14951,130,6,309.13
45135,14951,1799,1,439.93
45136,14952,510,5,210.04
45137,14952,875,5,362.83
45138,14952,222,10,302.24
45139,14952,798,8,428.64
45140,14953,1334,5,345.6
45141,14953,957,7,357.34
45142,14953,708,4,240.56
45143,14953,1598,7,278.95
45144,14954,520,8,327.82
45145,14954,865,3,202.33
45146,14954,1419,10,94.41
45147,14954,464,9,391.31
45148,14955,1254,7,188.7
45149,14955,1486,4,27.44
45150,14955,178,2,450.44
45151,14955,659,9,52.68
45152,14956,445,9,111.17
45153,14956,1904,1,335.61
45154,14956,1743,7,203.24
45155,14957,1699,1,409.55
45156,14957,1233,3,201.5
45157,14957,1253,6,240.26
45158,14958,870,8,256.26
45159,14958,528,6,145.51
45160,14958,1224,1,219.11
45161,14959,980,9,297.2
45162,14959,494,5,431.99
45163,14959,796,5,347.6
45164,14960,979,6,357.13
45165,14960,268,4,182.71
45166,14961,1847,10,12.55
45167,14961,1674,1,145.97
45168,14962,1876,8,115.04
45169,14962,1778,5,305.64
45170,14962,1706,8,414.66
45171,14963,97,8,201.63
45172,14963,964,5,251.19
45173,14963,386,5,41.34
45174,14963,1926,9,373.07
45175,14963,246,1,400.99
45176,14964,547,4,41.93
45177,14964,1846,1,486.02
45178,14964,1023,9,376.63
45179,14964,702,1,167.12
45180,14964,1191,8,277.65
45181,14965,1875,7,134.08
45182,14965,685,6,294.89
45183,14965,1017,2,283.14
45184,14965,1909,4,89.41
45185,14966,1393,8,168.11
45186,14967,832,1,346.59
45187,14967,1510,1,300.62
45188,14967,1672,5,23.48
45189,14967,949,2,314.13
45190,14967,1438,10,319.1
45191,14968,1398,8,390.68
45192,14968,65,5,306.42
45193,14968,1463,6,138.6
45194,14969,1821,1,339.47
45195,14969,709,5,188.35
45196,14969,356,7,226.68
45197,14969,1659,3,117.78
45198,14970,1098,3,14.02
45199,14971,1648,7,475.02
45200,14971,143,4,316.15
45201,14971,109,3,81.28
45202,14971,1957,8,437.98
45203,14971,990,7,153.64
45204,14972,444,8,8.65
45205,14973,1267,2,160.29
45206,14973,1538,4,17.22
45207,14973,1410,4,473.23
45208,14973,530,10,277.01
45209,14974,1348,3,63.04
45210,14975,5,7,460.0
45211,14975,1696,7,389.76
45212,14976,1019,6,399.75
45213,14976,951,6,295.49
45214,14976,447,2,201.02
45215,14976,631,1,122.62
45216,14977,99,7,495.54
45217,14978,181,3,101.39
45218,14978,1716,10,22.04
45219,14978,1427,7,337.12
45220,14978,377,5,47.0
45221,14978,20,4,68.65
45222,14979,1252,2,55.72
45223,14980,1982,8,170.34
45224,14980,419,3,280.59
45225,14981,726,2,205.38
45226,14981,1753,8,12.31
45227,14982,1910,5,82.79
45228,14983,1140,2,68.51
45229,14983,1945,8,181.59
45230,14983,1605,1,319.53
45231,14983,251,8,373.05
45232,14983,782,4,348.53
45233,14984,1333,2,34.02
45234,14984,1415,2,183.35
45235,14984,1027,6,483.36
45236,14985,437,8,95.05
45237,14985,1831,10,434.12
45238,14986,680,4,384.21
45239,14986,188,4,28.82
45240,14986,1685,5,125.18
45241,14986,154,7,22.3
45242,14986,844,6,341.99
45243,14987,1401,1,253.17
45244,14987,272,9,415.44
45245,14987,619,8,389.1
45246,14987,763,10,326.64
45247,14988,1690,4,257.76
45248,14988,1741,2,257.44
45249,14989,761,1,26.77
45250,14989,17,4,178.05
45251,14989,1183,8,322.11
45252,14989,1246,10,393.12
45253,14989,1803,2,251.7
45254,14990,700,10,373.17
45255,14990,493,1,29.22
45256,14990,1160,7,334.81
45257,14991,1436,4,9.47
45258,14991,460,1,223.71
45259,14991,768,4,128.11
45260,14991,682,10,223.91
45261,14992,282,1,395.3
45262,14992,1911,8,285.22
45263,14992,360,10,294.08
45264,14992,1445,7,232.58
45265,14992,199,8,277.8
45266,14993,1800,9,375.61
45267,14993,773,1,427.52
45268,14993,1411,2,76.88
45269,14994,399,5,44.76
45270,14994,821,10,57.47
45271,14995,1546,1,376.7
45272,14995,747,3,217.53
45273,14996,63,2,380.63
45274,14996,1140,9,68.51
45275,14996,1903,4,212.67
45276,14996,1969,3,386.47
45277,14997,596,2,51.03
45278,14997,1076,10,169.63
45279,14997,1685,8,125.18
45280,14997,1346,3,442.73
45281,14998,975,9,178.85
45282,14998,2,6,434.08
45283,14998,1964,4,351.7
45284,14998,998,9,124.77
45285,14999,946,7,439.75
45286,15000,491,9,199.83
45287,15000,1559,1,58.45
45288,15001,710,3,194.73
45289,15001,1251,4,474.92
45290,15001,210,3,161.63
45291,15002,40,6,224.51
45292,15002,1543,3,33.76
45293,15002,1956,2,29.92
45294,15003,1343,1,121.54
45295,15003,1470,9,375.4
45296,15003,289,1,153.36
45297,15004,866,6,269.58
45298,15005,991,10,348.34
45299,15005,1245,8,294.1
45300,15005,1359,2,62.87
45301,15005,526,5,19.34
45302,15006,1889,4,320.33
45303,15006,1381,10,455.89
45304,15006,1287,8,122.23
45305,15006,1165,6,70.65
45306,15007,1832,3,252.6
45307,15007,1894,3,385.0
45308,15007,396,1,42.2
45309,15008,1756,8,481.13
45310,15008,1929,6,300.36
45311,15008,420,1,14.84
45312,15009,598,4,240.96
45313,15009,285,3,287.32
45314,15009,154,9,22.3
45315,15009,510,1,210.04
45316,15009,877,3,421.67
45317,15010,195,6,402.03
45318,15010,325,3,212.57
45319,15010,1002,1,430.77
45320,15011,1764,7,436.71
45321,15011,983,1,86.81
45322,15012,436,5,330.23
45323,15012,1764,10,436.71
45324,15012,27,9,273.26
45325,15013,1376,3,22.17
45326,15013,1386,3,235.72
45327,15014,1171,3,321.15
45328,15014,1430,8,430.75
45329,15014,645,3,496.37
45330,15014,966,4,358.25
45331,15015,575,8,174.93
45332,15015,142,10,29.37
45333,15015,295,7,98.21
45334,15015,1758,1,90.78
45335,15016,323,1,376.98
45336,15016,96,4,223.41
45337,15016,1875,5,134.08
45338,15017,1073,5,341.1
45339,15017,1772,2,223.21
45340,15017,566,8,437.45
45341,15017,509,1,204.76
45342,15018,1957,3,437.98
45343,15018,730,3,496.54
45344,15018,79,1,348.96
45345,15018,108,3,37.04
45346,15018,1628,7,12.75
45347,15019,1773,4,139.05
45348,15020,676,4,323.9
45349,15020,1700,10,107.24
45350,15020,1693,8,198.94
45351,15021,103,1,273.32
45352,15022,500,10,420.9
45353,15022,611,2,147.95
45354,15022,1480,5,91.61
45355,15022,39,10,340.66
45356,15023,311,10,384.08
45357,15023,487,10,42.08
45358,15023,352,7,130.28
45359,15024,1071,4,323.97
45360,15024,175,3,113.31
45361,15025,1864,1,498.84
45362,15025,213,1,217.21
45363,15025,1388,7,245.25
45364,15025,1382,2,238.0
45365,15026,623,8,83.59
45366,15026,815,5,473.32
45367,15026,1166,2,77.76
45368,15027,468,4,360.41
45369,15027,1644,4,285.36
45370,15027,476,1,184.15
45371,15028,1474,4,422.07
45372,15029,671,3,218.26
45373,15029,244,6,347.08
45374,15030,601,8,342.21
45375,15030,1172,9,43.6
45376,15030,1338,4,371.67
45377,15031,1065,10,264.93
45378,15031,378,3,35.49
45379,15032,1525,7,260.71
45380,15032,1860,4,341.88
45381,15032,1051,7,33.25
45382,15032,997,6,424.06
45383,15033,456,9,138.01
45384,15033,1708,7,58.63
45385,15033,1647,7,337.38
45386,15033,563,4,397.29
45387,15033,1555,10,381.96
45388,15034,1395,8,143.93
45389,15034,166,2,197.31
45390,15034,108,1,37.04
45391,15034,954,9,174.77
45392,15034,114,8,130.92
45393,15035,795,10,45.6
45394,15036,383,4,456.67
45395,15036,1467,7,300.01
45396,15036,1784,9,162.31
45397,15036,1915,8,28.71
45398,15037,574,7,419.39
45399,15037,1838,8,255.91
45400,15037,1875,1,134.08
45401,15037,487,4,42.08
45402,15038,1163,1,310.05
45403,15038,447,4,201.02
45404,15038,479,7,287.39
45405,15039,415,2,235.8
45406,15040,323,10,376.98
45407,15040,831,5,110.55
45408,15041,641,1,396.09
45409,15041,1770,5,234.24
45410,15041,1794,6,268.8
45411,15041,856,10,253.89
45412,15041,435,8,114.69
45413,15042,1011,6,218.19
45414,15042,434,4,204.04
45415,15042,361,3,266.34
45416,15042,1604,7,176.66
45417,15043,109,3,81.28
45418,15043,1584,7,205.16
45419,15043,1675,2,177.01
45420,15044,1961,2,194.2
45421,15044,883,8,389.12
45422,15045,1220,6,211.28
45423,15045,997,8,424.06
45424,15045,243,10,441.57
45425,15045,1174,7,356.37
45426,15046,44,9,465.96
45427,15047,969,3,27.34
45428,15047,1485,9,496.73
45429,15047,1858,9,249.53
45430,15047,1341,4,368.61
45431,15047,301,1,313.66
45432,15048,99,3,495.54
45433,15049,582,9,485.48
45434,15049,882,8,6.35
45435,15050,1441,1,225.94
45436,15050,1231,9,107.64
45437,15050,826,10,216.05
45438,15050,1835,2,386.52
45439,15050,929,8,50.59
45440,15051,373,4,208.23
45441,15051,10,7,80.46
45442,15051,1712,7,265.75
45443,15051,658,8,485.54
45444,15052,226,10,163.16
45445,15053,1772,5,223.21
45446,15053,397,2,132.78
45447,15054,1959,5,167.7
45448,15055,519,5,405.59
45449,15055,1595,6,373.08
45450,15055,549,7,25.79
45451,15056,141,3,51.15
45452,15056,1621,2,361.41
45453,15057,929,4,50.59
45454,15057,695,1,66.32
45455,15057,1113,10,150.54
45456,15057,597,4,307.3
45457,15058,1994,3,446.12
45458,15058,1693,8,198.94
45459,15059,416,4,170.33
45460,15060,1460,3,72.25
45461,15060,1100,7,454.34
45462,15061,1985,3,305.89
45463,15061,635,1,94.29
45464,15061,487,1,42.08
45465,15061,1248,6,418.29
45466,15061,519,5,405.59
45467,15062,652,1,317.4
45468,15062,1272,6,122.44
45469,15062,608,4,225.39
45470,15062,737,3,34.52
45471,15062,758,10,426.52
45472,15063,540,5,52.47
45473,15064,1976,10,397.76
45474,15065,1212,1,39.05
45475,15065,208,7,286.81
45476,15065,1575,7,101.4
45477,15066,359,4,129.55
45478,15066,1572,3,495.75
45479,15066,1761,5,54.28
45480,15066,75,6,216.54
45481,15066,499,9,42.77
45482,15067,916,1,127.44
45483,15067,1393,4,168.11
45484,15067,471,2,364.11
45485,15067,587,7,137.04
45486,15067,78,8,160.42
45487,15068,359,3,129.55
45488,15068,388,2,436.14
45489,15069,643,8,459.72
45490,15069,965,5,402.97
45491,15069,69,3,28.9
45492,15069,1608,6,123.21
45493,15069,934,2,323.59
45494,15070,742,5,497.77
45495,15070,1052,5,48.95
45496,15071,286,10,362.65
45497,15071,1036,3,103.03
45498,15071,1341,2,368.61
45499,15071,919,10,363.23
45500,15071,1039,6,43.98
45501,15072,1264,1,213.95
45502,15073,646,10,475.32
45503,15073,859,3,162.36
45504,15073,1627,7,368.4
