order_id,customer_id,order_date,status,total_amount
15683,4923,2024-08-09,Processing,486.63
15684,2971,2024-06-30,Shipped,2280.24
15685,3622,2024-09-07,Shipped,4098.69
15686,865,2024-02-28,Delivered,8727.87
15687,2198,2024-05-23,Delivered,4482.44
15688,3798,2023-12-08,Delivered,7677.36
15689,1965,2023-11-30,Delivered,8568.64
15690,4372,2023-12-01,Shipped,1401.84
15691,3302,2024-05-12,Processing,2423.49
15692,2968,2023-12-02,Cancelled,3039.84
15693,993,2024-04-05,Shipped,2539.69
15694,2182,2023-12-08,Delivered,4118.8
15695,1122,2024-01-27,Shipped,7.66
15696,3276,2023-10-17,Processing,181.47
15697,1720,2024-08-10,Delivered,4087.05
15698,3107,2024-05-09,Processing,892.78
15699,4056,2023-11-19,Processing,5052.39
15700,3958,2024-08-29,Delivered,10758.78
15701,3036,2024-03-27,Shipped,984.89
15702,3468,2023-10-28,Cancelled,969.38
15703,1478,2024-03-18,Shipped,8916.54
15704,2238,2023-11-08,Processing,992.04
15705,914,2024-03-06,Processing,5879.52
15706,4790,2024-04-30,Delivered,6628.1
15707,204,2024-06-03,Delivered,1693.36
15708,4142,2023-12-18,Delivered,3755.44
15709,3946,2024-06-14,Cancelled,7738.3
15710,2785,2024-01-12,Shipped,2008.05
15711,1545,2024-07-22,Cancelled,5995.86
15712,3819,2024-01-24,Shipped,783.9
15713,3138,2023-11-14,Processing,1784.65
15714,3040,2024-02-16,Cancelled,2672.39
15715,2045,2023-12-08,Processing,1616.32
15716,2940,2024-04-08,Delivered,1867.34
15717,3479,2024-10-13,Cancelled,7258.39
15718,1708,2024-06-12,Delivered,6308.42
15719,1264,2023-10-21,Processing,1318.38
15720,4331,2024-01-03,Delivered,7045.95
15721,3440,2024-03-05,Cancelled,7405.03
15722,4774,2024-06-14,Cancelled,2679.67
15723,159,2024-06-01,Processing,3359.52
15724,3497,2024-04-10,Cancelled,3641.94
15725,2258,2024-05-24,Shipped,955.38
15726,417,2023-10-18,Processing,928.84
15727,1998,2024-05-12,Shipped,5193.69
15728,2849,2024-08-28,Delivered,7365.68
15729,3063,2024-07-10,Shipped,8813.87
15730,2726,2024-02-09,Processing,6138.59
15731,2795,2024-02-16,Shipped,1784.58
15732,2474,2024-08-05,Processing,2283.78
15733,90,2024-10-07,Processing,6770.92
15734,741,2024-06-15,Shipped,11166.6
15735,4847,2024-08-02,Processing,7106.69
15736,669,2024-01-25,Cancelled,6096.57
15737,1993,2023-10-16,Shipped,1005.4
15738,2495,2024-09-04,Delivered,4720.26
15739,3882,2024-07-20,Processing,285.87
15740,1156,2023-11-18,Cancelled,8508.74
15741,1720,2024-03-30,Shipped,8577.56
15742,1472,2023-12-25,Shipped,3473.13
15743,3960,2024-07-15,Delivered,3179.28
15744,1962,2024-07-01,Shipped,2720.68
15745,932,2024-06-13,Cancelled,2596.76
15746,4199,2024-10-13,Cancelled,1195.6
15747,937,2024-04-05,Processing,1415.36
15748,193,2024-03-04,Delivered,2225.94
15749,238,2024-04-11,Cancelled,1130.79
15750,4337,2024-03-25,Cancelled,3638.2
15751,1725,2024-02-26,Processing,2344.0
15752,1913,2024-08-19,Shipped,4418.97
15753,4401,2024-04-04,Delivered,1821.26
15754,3595,2024-08-16,Cancelled,7404.31
15755,794,2024-05-10,Processing,1789.27
15756,4930,2024-03-21,Shipped,1829.08
15757,617,2024-10-14,Shipped,4347.52
15758,744,2023-12-17,Delivered,5413.38
15759,132,2023-12-27,Delivered,8369.76
15760,1229,2024-08-12,Cancelled,4820.41
15761,1517,2023-12-28,Delivered,272.29
15762,839,2023-11-12,Cancelled,6690.04
15763,508,2024-01-15,Shipped,3700.61
15764,2062,2023-11-28,Shipped,5433.0
15765,3208,2024-01-19,Cancelled,7207.98
15766,959,2024-10-09,Cancelled,1303.23
15767,3235,2024-05-08,Processing,3146.3
15768,2346,2024-09-15,Delivered,2694.62
15769,4839,2024-01-02,Shipped,3811.09
15770,2923,2024-09-19,Cancelled,5241.53
15771,498,2023-12-04,Delivered,5145.95
15772,2184,2024-05-25,Cancelled,547.74
15773,1880,2024-06-19,Shipped,1168.16
15774,1581,2023-10-31,Shipped,5753.16
15775,2114,2023-12-26,Shipped,1969.24
15776,4870,2024-09-07,Shipped,5030.46
15777,4303,2023-12-07,Cancelled,5840.69
15778,94,2024-09-04,Delivered,5949.68
15779,2830,2024-02-19,Cancelled,6543.66
15780,2372,2024-01-01,Shipped,6980.3
15781,3991,2023-10-19,Delivered,2292.62
15782,2076,2024-06-27,Delivered,3182.21
15783,2418,2024-10-04,Delivered,5101.31
15784,3111,2024-09-14,Cancelled,82.05
15785,980,2024-05-26,Shipped,2816.17
15786,4192,2024-10-09,Shipped,3396.69
15787,1355,2023-11-16,Processing,2465.77
15788,828,2024-02-17,Shipped,236.32
15789,4034,2024-05-13,Shipped,6787.56
15790,217,2024-10-10,Processing,7263.15
15791,4425,2024-01-25,Processing,4724.13
15792,4059,2023-10-16,Cancelled,5569.58
15793,1743,2024-02-11,Shipped,6098.71
15794,2273,2024-05-11,Shipped,2483.42
15795,1637,2024-07-17,Cancelled,5568.53
15796,310,2024-06-21,Shipped,2080.56
15797,3375,2024-06-25,Shipped,3941.33
15798,2907,2024-02-19,Cancelled,1470.01
15799,4414,2024-03-19,Delivered,1055.89
15800,4878,2024-09-13,Processing,1030.19
15801,2189,2024-03-31,Delivered,9113.29
15802,4429,2023-10-28,Processing,3564.18
15803,4434,2024-04-09,Delivered,2615.54
15804,881,2024-07-10,Processing,5320.4
15805,4765,2023-11-11,Cancelled,1659.92
15806,4384,2024-08-07,Processing,2348.08
15807,1125,2024-02-14,Delivered,3079.9
15808,568,2024-02-23,Cancelled,3654.22
15809,3412,2023-11-26,Processing,6402.38
15810,1234,2023-10-29,Delivered,888.5
15811,419,2024-09-08,Processing,497.22
15812,736,2023-10-25,Delivered,9631.54
15813,3282,2023-11-21,Shipped,2256.81
15814,4842,2024-07-09,Processing,2034.05
15815,1253,2024-06-21,Delivered,869.94
15816,1795,2024-02-24,Cancelled,3674.08
15817,105,2024-06-23,Cancelled,8530.35
15818,3219,2023-10-21,Processing,4559.67
15819,232,2024-09-16,Shipped,5424.05
15820,1209,2024-01-17,Shipped,4702.63
15821,784,2024-09-20,Processing,1833.64
15822,1616,2024-02-01,Shipped,1504.8
15823,2810,2024-05-18,Cancelled,2227.05
15824,2297,2024-09-21,Cancelled,5564.17
15825,3631,2023-10-17,Cancelled,3740.49
15826,1690,2024-10-11,Cancelled,87.52
15827,2253,2024-05-26,Cancelled,8970.26
15828,4325,2023-10-26,Delivered,1194.66
15829,2541,2024-01-17,Shipped,3380.85
15830,4530,2024-04-19,Shipped,5107.28
15831,2056,2024-09-11,Cancelled,3247.51
15832,3462,2024-04-27,Processing,7456.87
15833,3789,2024-02-09,Cancelled,9629.33
15834,1305,2024-01-03,Shipped,1978.95
15835,2246,2024-09-13,Delivered,55.72
15836,3153,2023-10-19,Processing,3897.88
15837,1705,2024-04-16,Shipped,2655.28
15838,3054,2024-05-12,Cancelled,2275.7
15839,4337,2024-04-15,Shipped,3233.91
15840,2840,2023-12-30,Cancelled,918.89
15841,3673,2024-08-13,Processing,11337.74
15842,2484,2024-09-01,Processing,6757.98
15843,583,2024-09-10,Processing,5607.77
15844,4315,2024-02-04,Shipped,1574.4
15845,4970,2024-05-20,Shipped,556.04
15846,438,2024-10-14,Shipped,9384.97
15847,2563,2023-12-21,Delivered,9163.21
15848,3580,2024-03-23,Delivered,3243.0
15849,2849,2024-07-15,Delivered,8398.17
15850,3387,2024-02-06,Delivered,7517.11
15851,4181,2023-12-11,Cancelled,1715.21
15852,1381,2023-12-14,Shipped,6869.18
15853,2604,2024-06-29,Shipped,6784.22
15854,4712,2023-11-29,Processing,5649.47
15855,78,2024-05-12,Delivered,3573.53
15856,2220,2024-04-03,Delivered,2467.41
15857,3762,2024-02-08,Processing,1822.46
15858,3395,2024-03-15,Shipped,2435.04
15859,1477,2024-08-25,Shipped,4632.46
15860,707,2023-10-28,Processing,727.82
15861,1945,2024-09-21,Delivered,1116.86
15862,293,2023-12-18,Processing,2617.8
15863,1983,2024-03-24,Cancelled,3139.07
15864,26,2024-08-17,Processing,4767.52
15865,2792,2024-01-06,Delivered,5586.56
15866,3337,2024-04-22,Processing,1494.58
15867,3650,2023-12-12,Cancelled,805.28
15868,517,2024-08-15,Processing,2481.46
15869,4374,2024-09-20,Cancelled,295.04
15870,3014,2024-05-07,Delivered,3218.19
15871,2014,2024-05-02,Cancelled,6605.61
15872,799,2024-08-06,Delivered,7634.37
15873,2657,2024-05-27,Shipped,5674.99
15874,4118,2024-07-07,Delivered,5349.07
15875,2977,2024-06-14,Delivered,2097.0
15876,3013,2024-08-01,Cancelled,3175.74
15877,600,2024-06-12,Delivered,4429.29
15878,434,2024-07-07,Delivered,7516.6
15879,3852,2024-08-27,Cancelled,7282.33
15880,4581,2024-06-08,Shipped,4361.37
15881,819,2024-02-02,Shipped,2763.4
15882,1522,2023-12-08,Delivered,3243.02
15883,997,2023-11-23,Shipped,3873.1
15884,2198,2024-06-05,Cancelled,2580.81
15885,1129,2024-07-29,Delivered,229.88
15886,1760,2024-07-02,Shipped,787.32
15887,3788,2024-01-05,Shipped,356.73
15888,4173,2024-07-01,Processing,8602.97
15889,28,2024-06-15,Cancelled,8631.73
15890,4842,2024-05-23,Processing,3368.78
15891,4516,2024-03-19,Cancelled,7393.02
15892,3143,2023-11-04,Cancelled,7180.73
15893,1532,2024-02-21,Cancelled,4548.35
15894,4399,2023-12-25,Processing,4552.37
15895,1745,2023-12-24,Processing,4401.14
15896,1882,2024-02-08,Shipped,6524.21
15897,4211,2024-04-28,Cancelled,4059.1
15898,4963,2024-06-21,Delivered,3504.5
15899,3536,2023-10-30,Cancelled,2921.02
15900,2057,2024-03-09,Shipped,7374.41
15901,3366,2024-07-15,Processing,4021.79
15902,574,2024-09-04,Cancelled,8404.7
15903,2843,2024-02-22,Processing,1560.88
15904,1512,2024-03-20,Cancelled,6080.04
15905,1170,2024-06-04,Delivered,2840.51
15906,3446,2024-07-11,Processing,3193.53
15907,2579,2023-12-04,Delivered,6476.02
15908,1040,2024-03-24,Delivered,2488.55
15909,4741,2024-02-06,Processing,6579.66
15910,515,2024-09-14,Delivered,8897.66
15911,2999,2024-08-12,Cancelled,1651.6
15912,533,2024-06-10,Delivered,3565.76
15913,3998,2024-08-06,Shipped,5535.24
15914,4300,2024-10-13,Delivered,2680.6
15915,3526,2024-10-08,Cancelled,5132.61
15916,2344,2024-08-04,Processing,3862.52
15917,2120,2023-11-08,Delivered,8276.08
15918,1422,2024-04-29,Shipped,5694.75
15919,3151,2024-08-12,Cancelled,2724.83
15920,1939,2023-11-18,Cancelled,2204.88
15921,4957,2024-03-21,Cancelled,1510.4
15922,4182,2024-05-06,Cancelled,10356.34
15923,404,2024-04-07,Processing,2663.08
15924,3882,2024-04-15,Shipped,343.74
15925,32,2024-02-04,Shipped,2679.93
15926,4826,2024-02-06,Processing,3694.08
15927,1278,2024-05-21,Cancelled,5396.36
15928,92,2024-01-23,Delivered,4931.98
15929,3277,2024-10-13,Shipped,4014.71
15930,2823,2024-04-07,Processing,3703.26
15931,1574,2024-08-25,Cancelled,8510.0
15932,3565,2024-01-03,Delivered,2486.97
15933,1340,2023-10-24,Shipped,1153.76
15934,3986,2024-08-23,Delivered,11785.0
15935,2859,2024-07-25,Delivered,10074.64
15936,2226,2024-03-10,Shipped,3952.13
15937,2647,2024-03-08,Shipped,798.12
15938,4073,2024-08-07,Delivered,3100.54
15939,3266,2023-12-20,Cancelled,474.2
15940,440,2024-02-05,Processing,1001.4
15941,3236,2023-12-16,Shipped,3796.29
15942,4866,2024-03-18,Delivered,225.9
15943,700,2024-04-11,Delivered,8842.7
15944,4074,2024-07-22,Cancelled,3707.64
15945,64,2024-08-10,Processing,5526.48
15946,2925,2024-07-04,Cancelled,6041.91
15947,2781,2024-09-05,Shipped,9074.76
15948,2754,2024-08-22,Shipped,4322.44
15949,4577,2024-08-13,Delivered,4980.14
15950,3262,2024-08-05,Delivered,253.34
15951,2708,2024-10-04,Cancelled,7794.27
15952,939,2024-05-17,Processing,8888.49
15953,1607,2024-04-14,Shipped,7257.75
15954,3035,2024-01-11,Processing,34.52
15955,4597,2024-09-10,Processing,55.42
15956,1035,2024-06-08,Shipped,147.97
15957,1648,2024-06-24,Delivered,3557.7
15958,692,2024-04-02,Delivered,6629.03
15959,3394,2024-08-04,Delivered,7680.2
15960,1363,2024-04-19,Cancelled,5868.46
15961,1655,2024-07-09,Cancelled,3812.82
15962,294,2023-11-06,Shipped,1842.43
15963,248,2023-12-09,Cancelled,4423.14
15964,4443,2024-08-11,Processing,1773.13
15965,4973,2024-07-28,Cancelled,844.8
15966,446,2024-08-25,Delivered,1570.23
15967,3525,2024-01-14,Shipped,859.67
15968,3614,2024-09-04,Cancelled,90.58
15969,3147,2023-11-20,Processing,2952.94
15970,1442,2024-04-03,Shipped,7252.21
15971,1875,2024-01-18,Shipped,5528.88
15972,4486,2024-05-07,Delivered,8023.84
15973,2284,2024-05-24,Processing,3271.97
15974,1863,2024-09-14,Cancelled,6788.0
15975,753,2024-02-22,Cancelled,5239.14
15976,2091,2024-09-06,Shipped,1809.22
15977,749,2024-04-18,Delivered,2865.15
15978,3259,2024-04-21,Delivered,4658.96
15979,665,2024-05-21,Delivered,7360.72
15980,3944,2024-07-03,Shipped,4684.85
15981,1282,2024-02-29,Cancelled,4650.44
15982,4330,2024-04-25,Cancelled,1698.27
15983,2571,2023-12-19,Shipped,3681.83
15984,4670,2024-06-05,Processing,3170.59
15985,3036,2023-11-13,Delivered,1801.23
15986,3317,2024-02-03,Processing,1321.75
15987,3953,2024-07-03,Delivered,6197.62
15988,1446,2024-10-15,Cancelled,5743.18
15989,3346,2023-12-01,Shipped,190.18
15990,4393,2024-03-08,Cancelled,7887.96
15991,4300,2024-03-13,Delivered,6091.62
15992,370,2024-10-09,Shipped,2599.76
15993,3174,2023-12-28,Shipped,1974.1
15994,4980,2024-09-05,Processing,5210.13
15995,3591,2023-12-29,Delivered,1912.15
15996,22,2023-11-21,Processing,3800.96
15997,3454,2023-11-20,Processing,6565.3
15998,2076,2023-11-03,Cancelled,7673.36
15999,3254,2024-10-13,Processing,7140.2
16000,2315,2024-09-11,Cancelled,7101.16
16001,2784,2024-02-16,Delivered,2932.7
16002,3143,2024-07-18,Processing,1042.84
16003,3396,2024-05-02,Cancelled,2367.75
16004,1631,2023-10-28,Processing,4735.61
16005,1801,2024-05-07,Processing,3788.55
16006,2495,2023-10-18,Shipped,244.04
16007,289,2024-08-13,Cancelled,7027.0
16008,2681,2024-03-10,Shipped,1900.08
16009,2441,2023-10-22,Processing,3998.32
16010,4212,2024-06-05,Cancelled,5353.14
16011,4440,2023-11-01,Shipped,2215.36
16012,3966,2024-01-13,Cancelled,2762.64
16013,1764,2024-03-14,Delivered,2591.99
16014,2170,2023-12-11,Cancelled,5614.21
16015,4988,2024-10-13,Shipped,1131.38
16016,1318,2024-01-09,Processing,2085.38
16017,2564,2024-08-07,Shipped,6707.21
16018,1339,2023-12-19,Delivered,2144.49
16019,3609,2024-05-24,Shipped,1423.85
16020,609,2024-04-05,Processing,246.42
16021,2984,2023-12-29,Cancelled,2491.5
16022,2681,2024-05-27,Cancelled,1836.81
16023,1434,2024-08-27,Delivered,9263.34
16024,3691,2024-07-22,Processing,2374.2
16025,125,2023-12-14,Delivered,1604.2
16026,3510,2024-03-30,Cancelled,924.44
16027,3456,2024-06-11,Shipped,4163.85
16028,3998,2024-05-09,Cancelled,3610.86
16029,686,2023-11-14,Cancelled,3854.96
16030,3234,2024-01-16,Delivered,2964.48
16031,3403,2023-12-16,Shipped,5784.19
16032,3198,2024-05-23,Delivered,4593.88
16033,447,2024-09-29,Delivered,4555.84
16034,5,2024-09-14,Processing,6551.5
16035,4021,2023-11-27,Delivered,6335.2
16036,2861,2024-01-07,Shipped,8460.31
16037,1243,2023-10-26,Shipped,8193.05
16038,4475,2024-09-09,Shipped,4884.57
16039,1659,2024-02-02,Shipped,5358.52
16040,3229,2023-11-20,Delivered,3934.11
16041,1074,2024-08-29,Delivered,129.15
16042,1159,2024-01-19,Processing,4195.28
16043,2352,2024-01-11,Shipped,1942.03
16044,3612,2024-07-15,Cancelled,5187.57
16045,196,2024-08-16,Delivered,64.3
16046,2514,2023-11-18,Cancelled,3930.52
16047,1569,2023-12-31,Delivered,3638.36
16048,4723,2024-03-31,Processing,4060.59
16049,1687,2024-04-02,Processing,5110.79
16050,3588,2024-07-21,Processing,10248.38
16051,2169,2023-11-10,Cancelled,397.07
16052,1948,2024-04-12,Delivered,3820.82
16053,3356,2024-06-12,Processing,3174.73
16054,1625,2023-12-17,Shipped,3601.3
16055,2825,2024-02-02,Cancelled,11963.74
16056,3091,2024-09-12,Delivered,2311.81
16057,798,2024-02-26,Shipped,2431.27
16058,4629,2024-02-29,Shipped,1877.2
16059,1691,2024-04-05,Shipped,6538.96
16060,4807,2024-08-24,Shipped,2447.21
16061,381,2024-09-23,Delivered,11672.44
16062,447,2023-11-24,Delivered,4565.1
16063,616,2023-12-13,Delivered,4889.61
16064,4867,2024-07-16,Processing,726.04
16065,941,2023-10-21,Shipped,759.34
16066,3468,2024-03-26,Shipped,922.04
16067,4772,2023-10-18,Delivered,5380.98
16068,3350,2024-01-08,Delivered,1977.5
16069,4954,2024-07-02,Cancelled,4170.87
16070,2593,2023-12-02,Shipped,7002.2
16071,4491,2023-12-02,Cancelled,7084.02
16072,4212,2024-05-05,Shipped,7493.09
16073,1731,2024-06-10,Processing,4213.1
16074,290,2024-04-27,Processing,1862.18
16075,2017,2024-09-13,Shipped,2560.53
16076,4251,2024-09-10,Shipped,3188.27
16077,1271,2023-11-04,Processing,8795.12
16078,874,2024-01-11,Processing,13024.55
16079,4789,2023-10-26,Processing,934.08
16080,174,2024-05-11,Shipped,3410.82
16081,2263,2024-04-23,Cancelled,6792.3
16082,3844,2023-11-03,Processing,7052.83
16083,1906,2023-11-02,Cancelled,3615.08
16084,310,2024-04-14,Cancelled,4810.7
16085,892,2024-06-12,Cancelled,2202.22
16086,2626,2024-06-06,Delivered,385.33
16087,1605,2024-06-26,Shipped,2800.41
16088,1198,2023-12-13,Cancelled,715.95
16089,4735,2024-08-19,Delivered,4011.41
16090,4308,2024-05-05,Cancelled,2655.94
16091,4956,2024-08-03,Processing,172.78
16092,3934,2024-04-10,Cancelled,1806.94
16093,3982,2024-04-03,Cancelled,2035.88
16094,1524,2023-11-29,Delivered,5977.29
16095,3606,2024-07-06,Shipped,4823.98
16096,3355,2024-07-30,Cancelled,479.7
16097,201,2023-12-31,Delivered,1259.42
16098,3281,2024-05-20,Delivered,4622.67
16099,377,2023-12-06,Shipped,8090.73
16100,2533,2024-06-09,Delivered,1501.8
16101,494,2024-07-20,Processing,582.76
16102,4893,2024-07-12,Delivered,471.45
16103,2541,2024-07-12,Cancelled,3676.5
16104,2879,2024-01-17,Processing,5596.55
16105,4217,2024-09-30,Delivered,2304.81
16106,2317,2024-05-19,Delivered,6851.39
16107,2244,2024-01-13,Cancelled,2769.39
16108,3076,2024-09-20,Shipped,7194.26
16109,142,2024-03-16,Processing,7698.83
16110,3456,2024-09-07,Cancelled,5459.84
16111,2863,2023-12-29,Processing,4512.05
16112,1162,2024-07-11,Processing,5238.92
16113,780,2024-10-01,Processing,465.54
16114,3565,2024-06-02,Processing,167.04
16115,2799,2024-07-27,Shipped,224.72
16116,2449,2024-03-26,Processing,10486.98
16117,3242,2023-11-07,Processing,4770.67
16118,4677,2024-01-13,Delivered,7245.28
16119,2219,2023-12-20,Cancelled,6465.98
16120,4750,2024-09-27,Processing,5024.14
16121,4427,2023-10-26,Processing,2525.73
16122,3075,2024-07-27,Delivered,4883.98
16123,1962,2024-09-27,Shipped,11515.47
16124,1879,2023-11-30,Processing,4595.72
16125,343,2024-04-04,Shipped,155.82
16126,800,2024-07-14,Cancelled,2908.28
16127,243,2023-11-30,Delivered,638.28
16128,4447,2023-11-21,Shipped,3714.34
16129,1332,2024-07-25,Processing,4312.13
16130,4320,2023-10-21,Cancelled,7369.53
16131,4637,2024-01-22,Cancelled,691.04
16132,251,2024-09-24,Shipped,2812.32
16133,157,2024-01-18,Shipped,1525.72
16134,3222,2024-08-02,Shipped,668.48
16135,4459,2024-01-04,Shipped,1091.3
16136,878,2024-05-08,Cancelled,3265.88
16137,3561,2024-10-04,Delivered,5072.34
16138,1785,2024-03-28,Cancelled,7047.61
16139,4004,2024-01-02,Processing,9269.88
16140,2361,2023-11-28,Cancelled,2927.1
16141,772,2024-09-07,Shipped,4122.88
16142,3912,2024-10-08,Delivered,4015.58
16143,1274,2024-01-14,Processing,8214.12
16144,2908,2024-04-28,Processing,4808.82
16145,2811,2024-02-28,Processing,2249.55
16146,4518,2023-11-28,Cancelled,6085.24
16147,3775,2024-02-01,Processing,2383.74
16148,3658,2024-05-14,Processing,4847.07
16149,905,2024-04-12,Shipped,4951.75
16150,619,2024-03-09,Cancelled,3746.82
16151,227,2024-02-09,Delivered,4271.22
16152,4625,2024-06-21,Delivered,5097.03
16153,360,2024-07-06,Delivered,1705.35
16154,3028,2024-07-12,Cancelled,3637.62
16155,1598,2023-11-29,Cancelled,9143.83
16156,1877,2024-10-14,Processing,1950.65
16157,2022,2024-08-09,Cancelled,2411.9
16158,2424,2024-08-27,Cancelled,7143.58
16159,2700,2023-12-21,Delivered,5396.05
16160,4692,2024-02-04,Delivered,1399.91
16161,830,2023-11-03,Cancelled,6398.94
16162,4511,2023-12-10,Cancelled,1964.9
16163,3634,2024-03-04,Cancelled,3776.84
16164,1562,2024-02-01,Shipped,8297.03
16165,2477,2024-02-20,Delivered,2925.77
16166,4468,2024-01-18,Delivered,9679.61
16167,125,2024-06-27,Delivered,1050.78
16168,2196,2024-05-04,Shipped,3436.02
16169,2633,2024-03-26,Delivered,6311.18
16170,1894,2024-03-09,Cancelled,6101.27
16171,4489,2024-09-18,Shipped,5368.42
16172,1480,2024-02-01,Processing,128.2
16173,2108,2024-02-17,Shipped,2132.31
16174,1128,2024-06-22,Delivered,2022.1
16175,4015,2024-03-05,Cancelled,9028.68
16176,4203,2024-01-07,Delivered,725.6
16177,1614,2024-05-24,Cancelled,4421.72
16178,4603,2024-01-08,Delivered,431.73
16179,489,2024-02-02,Processing,979.53
16180,601,2024-02-03,Processing,3054.5
16181,1451,2024-10-14,Cancelled,3720.32
16182,4518,2024-04-04,Cancelled,6774.42
16183,976,2024-09-11,Processing,707.16
16184,3315,2023-12-02,Delivered,3214.89
16185,2522,2023-10-26,Delivered,7563.11
16186,3130,2024-07-23,Delivered,4099.75
16187,4663,2024-03-09,Cancelled,3458.24
16188,2231,2024-09-07,Cancelled,4595.77
16189,4480,2024-05-04,Cancelled,3158.24
16190,629,2023-10-22,Shipped,1701.4
16191,1254,2024-09-23,Delivered,6328.75
16192,1838,2024-05-27,Processing,1584.09
16193,2327,2024-04-16,Delivered,9.3
16194,4111,2024-09-06,Cancelled,4344.92
16195,5000,2023-12-22,Cancelled,2969.44
16196,679,2024-02-19,Delivered,732.98
16197,1594,2024-09-01,Processing,1325.1
16198,3502,2024-09-27,Shipped,2990.14
16199,4176,2024-10-12,Shipped,31.62
16200,4881,2023-11-21,Processing,9426.15
16201,1742,2024-07-19,Processing,3547.55
16202,386,2024-10-14,Processing,2384.46
16203,2231,2024-05-12,Delivered,3568.9
16204,462,2024-01-18,Delivered,6850.3
16205,4970,2024-08-27,Shipped,6989.82
16206,526,2024-06-24,Cancelled,7887.5
16207,1766,2024-06-05,Shipped,1749.18
16208,837,2023-11-13,Cancelled,166.09
16209,153,2024-02-04,Delivered,3831.05
16210,2344,2023-10-28,Cancelled,1873.12
16211,4699,2024-05-01,Shipped,3723.21
16212,962,2024-02-09,Delivered,1341.03
16213,471,2024-03-10,Cancelled,3069.06
16214,2546,2024-07-14,Delivered,2295.03
16215,1881,2024-04-27,Processing,7057.32
16216,198,2024-08-09,Shipped,851.12
16217,2668,2024-02-18,Shipped,1133.82
16218,2979,2023-10-21,Processing,1353.45
16219,1912,2024-03-06,Processing,1775.65
16220,3447,2023-11-07,Shipped,11541.41
16221,4039,2024-10-01,Delivered,5080.08
16222,968,2024-07-05,Delivered,3994.65
16223,2386,2024-01-07,Shipped,4157.83
16224,4419,2023-11-23,Delivered,4261.86
16225,790,2024-04-12,Processing,1639.87
16226,3441,2024-05-25,Cancelled,761.96
16227,1843,2024-07-18,Processing,2477.16
16228,4706,2024-04-27,Cancelled,6506.14
16229,585,2024-01-27,Processing,9867.84
16230,2586,2024-10-07,Cancelled,2830.14
16231,2926,2023-11-13,Processing,6588.76
16232,2674,2024-03-14,Cancelled,5845.84
16233,4636,2023-12-07,Delivered,1500.5
16234,3385,2024-09-28,Shipped,6249.92
16235,3411,2024-04-23,Processing,6502.68
16236,4100,2024-06-21,Processing,2355.67
16237,2324,2024-02-16,Processing,3992.42
16238,3595,2024-03-13,Delivered,170.04
16239,1438,2024-03-02,Processing,136.44
16240,868,2024-05-16,Cancelled,7561.15
16241,284,2024-04-21,Shipped,4065.36
16242,3829,2024-02-04,Processing,2443.3
16243,3333,2023-12-10,Processing,6264.77
16244,4920,2024-01-16,Cancelled,8168.42
16245,2000,2024-07-07,Cancelled,3343.3
16246,2371,2024-01-31,Shipped,3660.52
16247,4461,2024-04-01,Shipped,4389.02
16248,4773,2024-04-05,Shipped,3453.59
16249,4779,2024-04-28,Shipped,850.92
16250,883,2024-09-21,Processing,5295.78
16251,351,2024-05-30,Shipped,656.1
16252,1135,2024-01-14,Delivered,4450.1
16253,2620,2024-02-07,Cancelled,3618.53
16254,2370,2024-06-26,Delivered,3666.65
16255,3876,2023-10-16,Cancelled,5088.53
16256,894,2024-09-22,Processing,2458.4
16257,1047,2024-04-04,Processing,5246.47
16258,3652,2024-05-18,Shipped,4938.56
16259,726,2024-01-28,Cancelled,995.7
16260,4451,2024-05-21,Processing,783.13
16261,2849,2024-02-24,Delivered,3345.03
16262,982,2024-05-28,Processing,5042.49
16263,1041,2023-12-29,Shipped,5202.96
16264,3453,2024-05-07,Cancelled,4658.42
16265,2756,2024-03-12,Delivered,4414.4
16266,1018,2023-11-18,Processing,1435.56
16267,3610,2024-05-14,Shipped,4580.99
16268,509,2023-10-17,Shipped,4844.92
16269,3747,2024-05-03,Delivered,181.88
16270,4502,2024-07-26,Cancelled,7308.37
16271,2120,2024-04-07,Processing,333.03
16272,3999,2024-08-28,Shipped,7800.57
16273,898,2024-08-10,Cancelled,4718.6
16274,528,2024-07-15,Processing,1492.98
16275,1039,2023-10-23,Delivered,4133.99
16276,4494,2024-10-04,Shipped,5029.21
16277,4798,2024-09-28,Delivered,4474.18
16278,3181,2023-11-03,Processing,4783.19
16279,3670,2024-03-23,Delivered,1332.16
16280,1882,2023-11-17,Delivered,2302.16
16281,2056,2024-08-19,Cancelled,1338.46
16282,2691,2023-12-16,Shipped,3851.79
16283,3769,2024-08-04,Delivered,1789.68
16284,3415,2024-08-15,Cancelled,3579.84
16285,923,2024-09-02,Processing,3362.02
16286,2117,2023-11-11,Shipped,7126.99
16287,4850,2024-04-04,Processing,8550.61
16288,4067,2024-07-17,Shipped,2378.28
16289,211,2024-05-09,Cancelled,2120.44
16290,2873,2023-11-29,Cancelled,2681.01
16291,1243,2024-03-02,Cancelled,94.2
16292,2712,2024-01-12,Processing,819.04
16293,121,2023-10-25,Cancelled,2938.72
16294,54,2024-04-01,Delivered,4040.1
16295,1683,2024-10-05,Cancelled,1284.81
16296,2652,2024-03-20,Shipped,702.09
16297,3335,2024-06-03,Shipped,3219.66
16298,2653,2024-01-20,Cancelled,2332.13
